,Date,Time,Latitude,Longitude
0,2013-07-17,7:45:45 PM,41.9977283333333,-87.7675316666667
1,2013-07-17,7:45:55 PM,41.99799,-87.768085
2,2013-07-17,7:46:05 PM,41.9982366666667,-87.7686233333333
3,2013-07-17,7:46:15 PM,41.99851,-87.769225
4,2013-07-17,7:46:25 PM,41.9987933333333,-87.7698333333333
5,2013-07-17,7:46:35 PM,41.99908,-87.7704516666667
6,2013-07-17,7:46:45 PM,41.9993766666667,-87.7710733333333
7,2013-07-17,7:46:55 PM,41.999675,-87.7717133333333
8,2013-07-17,7:47:04 PM,41.9999583333333,-87.7723016666667
9,2013-07-17,7:47:15 PM,42.0002616666667,-87.7729366666667
10,2013-07-17,7:47:25 PM,42.0005183333333,-87.77349
11,2013-07-17,7:47:35 PM,42.0007733333333,-87.7740316666667
12,2013-07-17,7:47:45 PM,42.0010283333333,-87.7745783333333
13,2013-07-17,7:47:55 PM,42.0013033333333,-87.775165
14,2013-07-17,7:48:05 PM,42.0015866666667,-87.7757616666667
15,2013-07-17,7:48:15 PM,42.0018766666667,-87.77638
16,2013-07-17,7:48:25 PM,42.0021666666667,-87.7769983333333
17,2013-07-17,7:48:35 PM,42.0024683333333,-87.7776383333333
18,2013-07-17,7:48:45 PM,42.002785,-87.7783216666667
19,2013-07-17,7:48:55 PM,42.0031033333333,-87.7790033333333
20,2013-07-17,7:49:05 PM,42.0034083333333,-87.77967
21,2013-07-17,7:49:15 PM,42.0037016666667,-87.780295
22,2013-07-17,7:49:25 PM,42.003995,-87.780935
23,2013-07-17,7:49:35 PM,42.0043216666667,-87.7815866666667
24,2013-07-17,7:49:45 PM,42.0046983333333,-87.7822033333333
25,2013-07-17,7:49:54 PM,42.00509,-87.78267
26,2013-07-17,7:50:05 PM,42.00563,-87.7831933333333
27,2013-07-17,7:50:14 PM,42.0060466666667,-87.78356
28,2013-07-17,7:50:25 PM,42.0065883333333,-87.7840283333333
29,2013-07-17,7:50:35 PM,42.007055,-87.7844333333333
30,2013-07-17,7:50:45 PM,42.00753,-87.78485
31,2013-07-17,7:51:11 PM,42.0080333333333,-87.785285
32,2013-07-17,7:51:21 PM,42.0084716666667,-87.785675
33,2013-07-17,7:51:31 PM,42.0089266666667,-87.7860683333333
34,2013-07-17,7:51:41 PM,42.0094116666667,-87.7864866666667
35,2013-07-17,7:51:51 PM,42.0098816666667,-87.7868966666667
36,2013-07-17,7:52:01 PM,42.0103883333333,-87.7873216666667
37,2013-07-17,7:52:11 PM,42.0109033333333,-87.7877483333333
38,2013-07-17,7:52:21 PM,42.01144,-87.7882116666667
39,2013-07-17,7:52:31 PM,42.0118116666667,-87.7882583333333
40,2013-07-17,7:52:41 PM,42.0118116666667,-87.7874133333333
41,2013-07-17,7:52:51 PM,42.011835,-87.7866066666667
42,2013-07-17,7:53:01 PM,42.011835,-87.7858166666667
43,2013-07-17,7:53:11 PM,42.0118433333333,-87.785085
44,2013-07-17,7:53:21 PM,42.0118583333333,-87.784405
45,2013-07-17,7:53:31 PM,42.011455,-87.784315
46,2013-07-17,7:53:41 PM,42.011005,-87.7843183333333
47,2013-07-17,7:53:51 PM,42.01056,-87.784325
48,2013-07-17,7:54:01 PM,42.010145,-87.7843516666667
49,2013-07-17,7:54:11 PM,42.0101316666667,-87.7850166666667
50,2013-07-17,7:54:21 PM,42.01013,-87.7856416666667
51,2013-07-17,7:54:31 PM,42.010135,-87.7863516666667
52,2013-07-17,7:54:41 PM,42.0103816666667,-87.7866533333333
53,2013-07-17,7:54:51 PM,42.0109083333333,-87.7866433333333
54,2013-07-17,7:55:01 PM,42.011035,-87.7861716666667
55,2013-07-17,7:55:11 PM,42.0110183333333,-87.7855516666667
56,2013-07-17,7:55:21 PM,42.0110116666667,-87.7849333333333
57,2013-07-17,7:55:31 PM,42.011005,-87.7843883333333
58,2013-07-17,7:55:41 PM,42.01052,-87.78434
59,2013-07-17,7:55:51 PM,42.0101616666667,-87.784305
60,2013-07-17,7:56:01 PM,42.0101516666667,-87.7837766666667
61,2013-07-17,7:56:11 PM,42.01019,-87.78322
62,2013-07-17,7:56:21 PM,42.010685,-87.78321
63,2013-07-17,7:56:31 PM,42.01121,-87.783225
64,2013-07-17,7:56:41 PM,42.0116916666667,-87.7832033333333
65,2013-07-17,7:56:51 PM,42.0118983333333,-87.7828283333333
66,2013-07-17,7:57:01 PM,42.011865,-87.782015
67,2013-07-17,7:57:11 PM,42.01142,-87.7819783333333
68,2013-07-17,7:57:21 PM,42.0110366666667,-87.7819616666667
69,2013-07-17,7:57:31 PM,42.01062,-87.7819583333333
70,2013-07-17,7:57:41 PM,42.0101633333333,-87.7819883333333
71,2013-07-17,7:57:51 PM,42.0101266666667,-87.7825683333333
72,2013-07-17,7:58:01 PM,42.0100533333333,-87.7831066666667
73,2013-07-17,7:58:11 PM,42.009655,-87.7829916666667
74,2013-07-17,7:58:21 PM,42.009335,-87.7827
75,2013-07-17,7:58:31 PM,42.0089633333333,-87.7823716666667
76,2013-07-17,7:58:41 PM,42.0086583333333,-87.78213
