,Date,Time,Latitude,Longitude
0,2013-08-15,8:18:38 PM,41.9447183333333,-87.8081866666667
1,2013-08-15,8:18:58 PM,41.944125,-87.8081766666667
2,2013-08-15,8:19:08 PM,41.9437683333333,-87.8081616666667
3,2013-08-15,8:19:18 PM,41.943405,-87.8081533333333
4,2013-08-15,8:19:28 PM,41.9429833333333,-87.808135
5,2013-08-15,8:19:38 PM,41.9425183333333,-87.808125
6,2013-08-15,8:19:58 PM,41.94174,-87.8081
7,2013-08-15,8:20:08 PM,41.9414066666667,-87.8080966666667
8,2013-08-15,8:20:18 PM,41.94102,-87.80808
9,2013-08-15,8:20:28 PM,41.9405816666667,-87.808075
10,2013-08-15,8:20:38 PM,41.94011,-87.8080566666667
11,2013-08-15,8:20:48 PM,41.9396383333333,-87.8080383333333
12,2013-08-15,8:20:58 PM,41.939225,-87.808015
13,2013-08-15,8:21:08 PM,41.9387933333333,-87.8080066666667
14,2013-08-15,8:21:18 PM,41.9385616666667,-87.8081283333333
15,2013-08-15,8:21:28 PM,41.9385616666667,-87.80863
16,2013-08-15,8:21:38 PM,41.9385566666667,-87.8089366666667
17,2013-08-15,8:21:58 PM,41.9387733333333,-87.8091733333333
18,2013-08-15,8:22:08 PM,41.9391766666667,-87.80919
19,2013-08-15,8:22:18 PM,41.9394766666667,-87.8091933333333
20,2013-08-15,8:22:28 PM,41.9398816666667,-87.8092016666667
21,2013-08-15,8:22:48 PM,41.9407883333333,-87.8092616666667
22,2013-08-15,8:22:58 PM,41.9412316666667,-87.8092716666667
23,2013-08-15,8:23:08 PM,41.9416683333333,-87.809295
24,2013-08-15,8:23:18 PM,41.942075,-87.8093083333333
25,2013-08-15,8:23:28 PM,41.9424866666667,-87.8093333333333
26,2013-08-15,8:23:38 PM,41.9428233333333,-87.809345
27,2013-08-15,8:23:48 PM,41.9431716666667,-87.8093566666667
28,2013-08-15,8:23:58 PM,41.9436,-87.8093616666667
29,2013-08-15,8:24:08 PM,41.9440633333333,-87.8093816666667
30,2013-08-15,8:24:18 PM,41.9445033333333,-87.8094033333333
31,2013-08-15,8:24:38 PM,41.9446866666667,-87.8099216666667
32,2013-08-15,8:24:48 PM,41.9446833333333,-87.8103116666667
33,2013-08-15,8:25:08 PM,41.9446733333333,-87.8109616666667
34,2013-08-15,8:25:48 PM,41.9445416666667,-87.8116983333333
35,2013-08-15,8:25:58 PM,41.94419,-87.811675
36,2013-08-15,8:26:08 PM,41.9438716666667,-87.8116716666667
37,2013-08-15,8:26:18 PM,41.9435333333333,-87.8116483333333
38,2013-08-15,8:26:28 PM,41.9431266666667,-87.8116083333333
39,2013-08-15,8:26:38 PM,41.9426183333333,-87.8115783333333
40,2013-08-15,8:26:48 PM,41.9421633333333,-87.81156
41,2013-08-15,8:26:58 PM,41.9417316666667,-87.8115383333333
42,2013-08-15,8:27:08 PM,41.94131,-87.8115183333333
43,2013-08-15,8:27:18 PM,41.9408966666667,-87.81149
44,2013-08-15,8:27:38 PM,41.9401,-87.8114283333333
45,2013-08-15,8:27:48 PM,41.9396833333333,-87.8114183333333
46,2013-08-15,8:27:58 PM,41.939245,-87.8113966666667
47,2013-08-15,8:28:08 PM,41.9387966666667,-87.8113616666667
48,2013-08-15,8:28:18 PM,41.938495,-87.8114283333333
49,2013-08-15,8:28:28 PM,41.9384883333333,-87.8118816666667
50,2013-08-15,8:28:38 PM,41.9384783333333,-87.8123416666667
51,2013-08-15,8:28:58 PM,41.93875,-87.8128716666667
52,2013-08-15,8:29:18 PM,41.9395566666667,-87.812905
53,2013-08-15,8:29:28 PM,41.9399683333333,-87.8129266666667
54,2013-08-15,8:29:38 PM,41.9402966666667,-87.8129433333333
55,2013-08-15,8:29:48 PM,41.9407083333333,-87.81297
56,2013-08-15,8:29:58 PM,41.9410283333333,-87.81298
57,2013-08-15,8:30:08 PM,41.9413633333333,-87.8129933333333
58,2013-08-15,8:30:18 PM,41.9418083333333,-87.813005
59,2013-08-15,8:30:28 PM,41.9420883333333,-87.8130166666667
60,2013-08-15,8:30:38 PM,41.942495,-87.8130133333333
61,2013-08-15,8:30:48 PM,41.94289,-87.8130283333333
