,Date,Time,Latitude,Longitude
0,2013-07-25,8:51:16 PM,41.96052,-87.7397833333333
1,2013-07-25,8:51:26 PM,41.960515,-87.7397866666667
2,2013-07-25,8:51:36 PM,41.9605083333333,-87.7397866666667
3,2013-07-25,8:51:46 PM,41.9604983333333,-87.7397916666667
4,2013-07-25,8:51:56 PM,41.9605266666667,-87.7398
5,2013-07-25,8:52:06 PM,41.9603716666667,-87.73984
6,2013-07-25,8:52:26 PM,41.9597083333333,-87.7398
7,2013-07-25,8:53:16 PM,41.95928,-87.7395966666667
8,2013-07-25,8:53:26 PM,41.9590033333333,-87.7390366666667
9,2013-07-25,8:53:36 PM,41.958905,-87.738465
10,2013-07-25,8:54:16 PM,41.9563166666667,-87.7380716666667
11,2013-07-25,8:54:26 PM,41.9558433333333,-87.73806
12,2013-07-25,8:54:36 PM,41.9552666666667,-87.738015
13,2013-07-25,8:54:46 PM,41.9545983333333,-87.7379916666667
14,2013-07-25,8:54:56 PM,41.9540633333333,-87.737985
15,2013-07-25,8:55:06 PM,41.9534033333333,-87.7379733333333
16,2013-07-25,8:55:16 PM,41.9528483333333,-87.7379416666667
17,2013-07-25,8:55:26 PM,41.9524733333333,-87.7379283333333
18,2013-07-25,8:55:36 PM,41.952025,-87.7378966666667
19,2013-07-25,8:55:46 PM,41.9516016666667,-87.7379516666667
20,2013-07-25,8:55:56 PM,41.951085,-87.7379333333333
21,2013-07-25,8:56:06 PM,41.9505483333333,-87.7379116666667
22,2013-07-25,8:56:16 PM,41.95003,-87.73792
23,2013-07-25,8:56:26 PM,41.949425,-87.7379
24,2013-07-25,8:56:36 PM,41.948975,-87.7378733333333
25,2013-07-25,8:56:46 PM,41.9485066666667,-87.7380116666667
26,2013-07-25,8:57:16 PM,41.9477,-87.737185
27,2013-07-25,8:57:36 PM,41.9482916666667,-87.7366583333333
28,2013-07-25,8:57:46 PM,41.94887,-87.7366733333333
29,2013-07-25,8:57:56 PM,41.9494416666667,-87.7367016666667
30,2013-07-25,8:58:06 PM,41.949975,-87.73672
31,2013-07-25,8:58:16 PM,41.95058,-87.7367466666667
32,2013-07-25,8:58:26 PM,41.95119,-87.73677
33,2013-07-25,8:58:46 PM,41.9516033333333,-87.7367966666667
34,2013-07-25,8:58:56 PM,41.9522333333333,-87.7368183333333
35,2013-07-25,8:59:06 PM,41.952915,-87.7368616666667
36,2013-07-25,8:59:36 PM,41.9539583333333,-87.73688
37,2013-07-25,8:59:46 PM,41.9546516666667,-87.7368866666667
38,2013-07-25,9:00:56 PM,41.95513,-87.7370316666667
39,2013-07-25,9:01:06 PM,41.9547833333333,-87.73681
40,2013-07-25,9:02:56 PM,41.95292,-87.7339233333333
41,2013-07-25,9:03:06 PM,41.9522333333333,-87.7339183333333
42,2013-07-25,9:03:16 PM,41.951755,-87.733905
43,2013-07-25,9:03:26 PM,41.9512333333333,-87.7338933333333
44,2013-07-25,9:03:36 PM,41.9506133333333,-87.73388
45,2013-07-25,9:03:46 PM,41.9501916666667,-87.73385
46,2013-07-25,9:03:56 PM,41.949675,-87.7338016666667
47,2013-07-25,9:04:06 PM,41.949025,-87.73379
48,2013-07-25,9:04:16 PM,41.948435,-87.7337416666667
49,2013-07-25,9:04:26 PM,41.9483,-87.734115
50,2013-07-25,9:04:36 PM,41.948235,-87.7347766666667
51,2013-07-25,9:04:46 PM,41.9484033333333,-87.7352233333333
52,2013-07-25,9:04:56 PM,41.9490083333333,-87.7352533333333
53,2013-07-25,9:05:06 PM,41.9495433333333,-87.7352466666667
54,2013-07-25,9:05:16 PM,41.9500016666667,-87.7353033333333
55,2013-07-25,9:05:26 PM,41.95061,-87.735305
56,2013-07-25,9:05:36 PM,41.9512783333333,-87.7353366666667
57,2013-07-25,9:05:46 PM,41.9519216666667,-87.7353766666667
58,2013-07-25,9:05:56 PM,41.952365,-87.7354016666667
59,2013-07-25,9:06:46 PM,41.953175,-87.731755
60,2013-07-25,9:06:56 PM,41.952755,-87.7310083333333
61,2013-07-25,9:07:06 PM,41.9524866666667,-87.7305183333333
62,2013-07-25,9:07:16 PM,41.9521083333333,-87.7298433333333
63,2013-07-25,9:07:26 PM,41.95175,-87.7292366666667
64,2013-07-25,9:07:36 PM,41.9512733333333,-87.729115
65,2013-07-25,9:07:46 PM,41.9507683333333,-87.7291083333333
66,2013-07-25,9:07:56 PM,41.9501816666667,-87.7290666666667
67,2013-07-25,9:08:06 PM,41.949925,-87.729245
68,2013-07-25,9:08:16 PM,41.9499066666667,-87.729935
69,2013-07-25,9:08:26 PM,41.9498983333333,-87.7305016666667
70,2013-07-25,9:08:36 PM,41.950205,-87.7306466666667
71,2013-07-25,9:08:46 PM,41.9507116666667,-87.730665
72,2013-07-25,9:08:56 PM,41.9512433333333,-87.73072
73,2013-07-25,9:09:06 PM,41.9517116666667,-87.7307416666667
74,2013-07-25,9:09:16 PM,41.9523766666667,-87.7307583333333
75,2013-07-25,9:09:26 PM,41.9523566666667,-87.7303916666667
76,2013-07-25,9:09:36 PM,41.9519566666667,-87.7296833333333
77,2013-07-25,9:09:46 PM,41.9516433333333,-87.72912
78,2013-07-25,9:09:56 PM,41.9512583333333,-87.72841
79,2013-07-25,9:10:26 PM,41.9492933333333,-87.727475
80,2013-07-25,9:10:36 PM,41.9489066666667,-87.7277616666667
81,2013-07-25,9:10:46 PM,41.948895,-87.72861
82,2013-07-25,9:10:56 PM,41.9488416666667,-87.7294066666667
83,2013-07-25,9:11:06 PM,41.948865,-87.7302483333333
84,2013-07-25,9:11:16 PM,41.94867,-87.7305766666667
85,2013-07-25,9:11:26 PM,41.9481616666667,-87.7305766666667
86,2013-07-25,9:11:36 PM,41.9480433333333,-87.73004
87,2013-07-25,9:11:46 PM,41.94807,-87.7294066666667
88,2013-07-25,9:11:56 PM,41.94808,-87.72867
89,2013-07-25,9:12:06 PM,41.9481,-87.7278933333333
90,2013-07-25,9:12:36 PM,41.9471883333333,-87.7283316666667
91,2013-07-25,9:12:46 PM,41.9471866666667,-87.7291233333333
92,2013-07-25,9:12:56 PM,41.9471633333333,-87.7297683333333
93,2013-07-25,9:13:06 PM,41.946775,-87.729785
94,2013-07-25,9:13:16 PM,41.94646,-87.729785
95,2013-07-25,9:13:26 PM,41.946355,-87.7302383333333
96,2013-07-25,9:13:46 PM,41.94635,-87.7321483333333
97,2013-07-25,9:13:56 PM,41.9468133333333,-87.7322583333333
98,2013-07-25,9:14:06 PM,41.9474466666667,-87.7322883333333
99,2013-07-25,9:14:16 PM,41.9479783333333,-87.732315
100,2013-07-25,9:14:26 PM,41.9485283333333,-87.7323366666667
101,2013-07-25,9:14:36 PM,41.9490566666667,-87.7323616666667
102,2013-07-25,9:14:46 PM,41.94955,-87.7323966666667
103,2013-07-25,9:14:56 PM,41.95006,-87.7324116666667
104,2013-07-25,9:15:06 PM,41.9507833333333,-87.732425
105,2013-07-25,9:15:16 PM,41.9514166666667,-87.7324383333333
106,2013-07-25,9:15:26 PM,41.9519116666667,-87.7324566666667
107,2013-07-25,9:15:36 PM,41.9527033333333,-87.7324983333333
108,2013-07-25,9:15:56 PM,41.9531233333333,-87.7317616666667
109,2013-07-25,9:16:06 PM,41.9526633333333,-87.7309366666667
110,2013-07-25,9:16:16 PM,41.952055,-87.73079
111,2013-07-25,9:16:26 PM,41.951605,-87.73078
112,2013-07-25,9:16:36 PM,41.9510433333333,-87.7307266666667
113,2013-07-25,9:16:46 PM,41.9504783333333,-87.730705
114,2013-07-25,9:16:56 PM,41.94997,-87.73069
115,2013-07-25,9:17:06 PM,41.9495166666667,-87.7306733333333
116,2013-07-25,9:17:16 PM,41.9490583333333,-87.7306683333333
117,2013-07-25,9:17:26 PM,41.94845,-87.730675
118,2013-07-25,9:17:36 PM,41.9480716666667,-87.7306333333333
119,2013-07-25,9:17:46 PM,41.9474183333333,-87.7306433333333
120,2013-07-25,9:17:56 PM,41.946905,-87.7306583333333
121,2013-07-25,9:20:26 PM,41.9467516666667,-87.7201666666667
122,2013-07-25,9:20:36 PM,41.9471933333333,-87.7209433333333
123,2013-07-25,9:20:56 PM,41.9480666666667,-87.7225366666667
124,2013-07-25,9:21:06 PM,41.9476283333333,-87.7225833333333
125,2013-07-25,9:21:16 PM,41.94696,-87.72255
126,2013-07-25,9:21:36 PM,41.9465283333333,-87.7235716666667
127,2013-07-25,9:21:46 PM,41.9468183333333,-87.723665
128,2013-07-25,9:21:56 PM,41.94726,-87.72368
129,2013-07-25,9:22:06 PM,41.947755,-87.7237216666667
130,2013-07-25,9:22:16 PM,41.9482283333333,-87.7237433333333
131,2013-07-25,9:22:26 PM,41.948605,-87.7237783333333
132,2013-07-25,9:22:36 PM,41.9490333333333,-87.72439
133,2013-07-25,9:22:46 PM,41.9493216666667,-87.7250766666667
134,2013-07-25,9:22:56 PM,41.9488166666667,-87.7249983333333
135,2013-07-25,9:23:06 PM,41.9483166666667,-87.7249783333333
136,2013-07-25,9:23:16 PM,41.9478,-87.72497
137,2013-07-25,9:23:26 PM,41.9471216666667,-87.724935
138,2013-07-25,9:23:56 PM,41.9466866666667,-87.7259583333333
139,2013-07-25,9:24:06 PM,41.9473366666667,-87.72601
140,2013-07-25,9:24:16 PM,41.9479583333333,-87.7260216666667
141,2013-07-25,9:24:26 PM,41.94859,-87.72603
142,2013-07-25,9:24:36 PM,41.9492933333333,-87.726065
143,2013-07-25,9:24:46 PM,41.9498333333333,-87.7261016666667
144,2013-07-25,9:24:56 PM,41.949625,-87.725575
145,2013-07-25,9:25:06 PM,41.9491633333333,-87.7250183333333
146,2013-07-25,9:25:16 PM,41.9485316666667,-87.7250066666667
147,2013-07-25,9:25:26 PM,41.948165,-87.7248566666667
148,2013-07-25,9:25:46 PM,41.9482033333333,-87.7242783333333
149,2013-07-25,9:25:56 PM,41.9482083333333,-87.7239666666667
150,2013-07-25,9:26:06 PM,41.9479183333333,-87.72389
151,2013-07-25,9:26:16 PM,41.9475633333333,-87.7239
152,2013-07-25,9:26:26 PM,41.9471533333333,-87.7238716666667
153,2013-07-25,9:26:36 PM,41.9468733333333,-87.723855
154,2013-07-25,9:27:16 PM,41.946555,-87.7241983333333
155,2013-07-25,9:29:46 PM,41.9459866666667,-87.7371833333333
156,2013-07-25,9:29:56 PM,41.94527,-87.73723
