,Date,Species,Trap,WnvPresent,Tavg,PrecipTotal,StnPressure,ResultDir,AvgSpeed,Sunlight,MIFG,TS,SQ,GR,VCFG,FG+,SN,FG,VCTS,BCFG,BR,RA,FU,DZ,TSRA,HZ
0,2007-05-29,CULEX PIPIENS/RESTUANS,T002,0,66.72187802172458,0.09802301832590657,29.405354307680476,14.514348718211536,9.461851135591209,14.828333333333328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07245347987225269,0.0,0.32754652012774726,0.49999999999999994,0.0,0.0,0.1275465201277473,0.27245347987225266
1,2007-05-29,CULEX RESTUANS,T002,0,66.72187802172458,0.09802301832590657,29.405354307680476,14.514348718211536,9.461851135591209,14.828333333333328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07245347987225269,0.0,0.32754652012774726,0.49999999999999994,0.0,0.0,0.1275465201277473,0.27245347987225266
2,2007-05-29,CULEX RESTUANS,T007,0,66.69270139718016,0.09927653256559257,29.403992731868403,14.54460595847982,9.468767076223958,14.828333333333328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07461471131998718,0.0,0.32538528868001276,0.49999999999999994,0.0,0.0,0.1253852886800128,0.27461471131998716
3,2007-05-29,CULEX PIPIENS/RESTUANS,T015,0,66.55724738558769,0.1050960382488252,29.397671544660756,14.68507678531647,9.500874693786622,14.82833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0846483418083193,0.0,0.3153516581916807,0.5,0.0,0.0,0.11535165819168071,0.28464834180831927
4,2007-05-29,CULEX RESTUANS,T015,0,66.55724738558769,0.1050960382488252,29.397671544660756,14.68507678531647,9.500874693786622,14.82833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0846483418083193,0.0,0.3153516581916807,0.5,0.0,0.0,0.11535165819168071,0.28464834180831927
5,2007-05-29,CULEX RESTUANS,T045,0,67.2500980662388,0.07532912011714721,29.430004576424476,13.966564968344933,9.336643421335985,14.82833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03332606916749517,0.0,0.36667393083250477,0.5,0.0,0.0,0.1666739308325048,0.23332606916749515
6,2007-05-29,CULEX RESTUANS,T046,0,67.38612433534661,0.06948502855547942,29.436352468982843,13.825500689270193,9.304400157547473,14.82833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023250049233585174,0.0,0.3767499507664148,0.5,0.0,0.0,0.17674995076641484,0.22325004923358516
7,2007-05-29,CULEX PIPIENS/RESTUANS,T048,0,67.47518431149022,0.06565874809893836,29.440508601202872,13.733142195491613,9.283289644683796,14.828333333333328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01665301396368683,0.0,0.3833469860363131,0.4999999999999999,0.0,0.0,0.18334698603631314,0.2166530139636868
8,2007-05-29,CULEX RESTUANS,T048,0,67.47518431149022,0.06565874809893836,29.440508601202872,13.733142195491613,9.283289644683796,14.828333333333328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01665301396368683,0.0,0.3833469860363131,0.4999999999999999,0.0,0.0,0.18334698603631314,0.2166530139636868
9,2007-05-29,CULEX RESTUANS,T049,0,67.36516455978267,0.07038552261674436,29.43537434612319,13.847236752817967,9.309368400644107,14.82833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02480262520128336,0.0,0.3751973747987167,0.5,0.0,0.0,0.17519737479871667,0.22480262520128336
10,2007-05-29,CULEX PIPIENS/RESTUANS,T050,0,67.23576238194805,0.07594502359038033,29.429335577824244,13.981431603905733,9.340041509464168,14.82833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03438797170755225,0.0,0.3656120282924478,0.5,0.0,0.0,0.16561202829244778,0.23438797170755227
11,2007-05-29,CULEX PIPIENS/RESTUANS,T054,0,67.26495129944202,0.07469098120915751,29.430697727307294,13.951161615393456,9.333122654947076,14.82833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03222582967096121,0.0,0.3677741703290388,0.5,0.0,0.0,0.1677741703290388,0.23222582967096123
12,2007-05-29,CULEX RESTUANS,T054,0,67.26495129944202,0.07469098120915751,29.430697727307294,13.951161615393456,9.333122654947076,14.82833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03222582967096121,0.0,0.3677741703290388,0.5,0.0,0.0,0.1677741703290388,0.23222582967096123
13,2007-05-29,CULEX PIPIENS/RESTUANS,T086,0,67.58033065397544,0.061141349681055876,29.445415430518857,13.624101544025487,9.258366067205827,14.82833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00886439600182045,0.0,0.3911356039981796,0.5,0.0,0.0,0.19113560399817958,0.20886439600182047
14,2007-05-29,CULEX RESTUANS,T086,0,67.58033065397544,0.061141349681055876,29.445415430518857,13.624101544025487,9.258366067205827,14.82833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00886439600182045,0.0,0.3911356039981796,0.5,0.0,0.0,0.19113560399817958,0.20886439600182047
15,2007-05-29,CULEX RESTUANS,T091,0,67.48641301946095,0.06517632953426998,29.44103260757484,13.721497609447894,9.280628025016663,14.828333333333328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01582125781770685,0.0,0.38417874218229314,0.49999999999999994,0.0,0.0,0.18417874218229316,0.21582125781770686
16,2007-05-29,CULEX RESTUANS,T094,0,67.60820110207084,0.059943952651771555,29.446716051429974,13.595198857111727,9.251759738768396,14.82833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006799918365123361,0.0,0.39320008163487663,0.5,0.0,0.0,0.19320008163487665,0.20679991836512335
17,2007-05-29,CULEX RESTUANS,T096,0,67.62707578662621,0.05913304027828099,29.44759687004255,13.5756251101654,9.247285739466376,14.828333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005401793583243101,0.0,0.39459820641675686,0.4999999999999999,0.0,0.0,0.19459820641675687,0.20540179358324306
18,2007-05-29,CULEX PIPIENS,T096,0,67.62707578662621,0.05913304027828099,29.44759687004255,13.5756251101654,9.247285739466376,14.828333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005401793583243101,0.0,0.39459820641675686,0.4999999999999999,0.0,0.0,0.19459820641675687,0.20540179358324306
